Прибор: ;Hydra-L (01); ; Интервал: ;2023-07-11 19:19:00; / ;2023-07-17 19:19:00;
Date;BME280_temp;BME280_pressure;BME280_humidity;
2023-07-15 06:09:40;25.94;742.54;45.21;
2023-07-15 06:10:40;25.95;742.53;45.19;
2023-07-15 06:11:40;25.94;742.5;45.24;
2023-07-15 06:12:40;25.94;742.53;45.23;
2023-07-15 06:13:40;25.9;742.54;45.3;
2023-07-15 06:14:40;25.92;742.53;45.26;
2023-07-15 06:15:40;25.91;742.53;45.29;
2023-07-15 06:16:40;25.9;742.55;45.33;
2023-07-15 06:17:40;25.92;742.56;45.27;
2023-07-15 06:18:40;25.93;742.56;45.28;
2023-07-15 06:19:40;25.96;742.55;45.19;
2023-07-15 06:20:40;25.96;742.52;45.2;
2023-07-15 06:21:40;25.94;742.54;45.25;
2023-07-15 06:22:40;25.95;742.56;45.23;
2023-07-15 06:23:40;25.95;742.53;45.22;
2023-07-15 06:24:40;25.93;742.55;45.28;
2023-07-15 06:25:40;25.93;742.55;45.28;
2023-07-15 06:26:40;25.93;742.56;45.29;
2023-07-15 06:27:40;25.93;742.57;45.3;
2023-07-15 06:28:40;25.96;742.57;45.21;
2023-07-15 06:29:40;25.96;742.59;45.21;
2023-07-15 06:30:40;25.97;742.58;45.2;
2023-07-15 06:31:40;25.96;742.56;45.22;
2023-07-15 06:32:40;25.97;742.6;45.22;
2023-07-15 06:33:40;25.93;742.6;45.29;
2023-07-15 06:34:40;25.92;742.56;45.34;
2023-07-15 06:35:40;25.94;742.57;45.29;
2023-07-15 06:36:40;25.93;742.59;45.31;
2023-07-15 06:37:40;25.94;742.58;45.29;
2023-07-15 06:38:40;25.93;742.63;45.3;
2023-07-15 06:39:40;25.95;742.64;45.27;
2023-07-15 06:40:40;25.96;742.63;45.22;
2023-07-15 06:41:40;25.98;742.61;45.19;
2023-07-15 06:42:40;25.98;742.63;45.19;
2023-07-15 06:43:40;25.98;742.64;45.17;
2023-07-15 06:44:40;25.96;742.62;45.25;
2023-07-15 06:45:40;25.93;742.64;45.34;
2023-07-15 06:46:40;25.94;742.65;45.3;
2023-07-15 06:47:40;25.95;742.63;45.28;
2023-07-15 06:48:40;25.97;742.63;45.23;
2023-07-15 06:49:40;25.95;742.65;45.28;
2023-07-15 06:50:40;25.95;742.66;45.29;
2023-07-15 06:51:40;25.93;742.66;45.35;
2023-07-15 06:52:40;25.95;742.67;45.28;
2023-07-15 06:53:40;25.94;742.66;45.33;
2023-07-15 06:54:40;25.95;742.68;45.31;
2023-07-15 06:55:40;25.96;742.71;45.27;
2023-07-15 06:56:40;25.97;742.71;45.26;
2023-07-15 06:57:40;25.97;742.72;45.26;
2023-07-15 06:58:40;25.98;742.71;45.23;
2023-07-15 06:59:40;25.97;742.74;45.25;
2023-07-15 07:00:40;25.95;742.71;45.3;
2023-07-15 07:01:40;25.97;742.71;45.27;
2023-07-15 07:02:40;25.95;742.7;45.3;
2023-07-15 07:03:40;25.96;742.7;45.29;
2023-07-15 07:04:40;25.94;742.73;45.34;
2023-07-15 07:05:40;25.93;742.74;45.36;
2023-07-15 07:06:40;25.89;742.74;45.44;
2023-07-15 07:07:40;25.91;742.74;45.41;
2023-07-15 07:08:40;25.94;742.72;45.35;
2023-07-15 07:09:40;25.92;742.74;45.38;
2023-07-15 07:10:40;25.91;742.74;45.41;
2023-07-15 07:11:40;25.91;742.74;45.42;
2023-07-15 07:12:40;25.92;742.72;45.41;
2023-07-15 07:13:40;25.92;742.75;45.38;
2023-07-15 07:14:40;25.94;742.76;45.37;
2023-07-15 07:15:40;25.93;742.75;45.38;
2023-07-15 07:16:40;25.93;742.76;45.36;
2023-07-15 07:17:40;25.93;742.77;45.36;
2023-07-15 07:18:40;25.91;742.77;45.44;
2023-07-15 07:19:40;25.95;742.76;45.34;
2023-07-15 07:20:40;25.96;742.76;45.3;
2023-07-15 07:21:40;25.98;742.78;45.26;
2023-07-15 07:22:40;25.97;742.77;45.27;
2023-07-15 07:23:40;25.94;742.79;45.37;
2023-07-15 07:24:40;25.9;742.79;45.45;
2023-07-15 07:25:40;25.9;742.8;45.47;
2023-07-15 07:26:40;25.91;742.78;45.45;
2023-07-15 07:27:40;25.91;742.79;45.44;
2023-07-15 07:28:40;25.88;742.79;45.52;
2023-07-15 07:29:40;25.92;742.8;45.44;
2023-07-15 07:30:42;25.93;742.8;45.42;
2023-07-15 07:31:40;25.95;742.79;45.37;
2023-07-15 07:32:40;25.96;742.81;45.34;
2023-07-15 07:33:40;25.94;742.79;45.41;
2023-07-15 07:34:40;25.95;742.78;45.4;
2023-07-15 07:35:40;25.91;742.8;45.47;
2023-07-15 07:36:40;25.92;742.79;45.45;
2023-07-15 07:37:40;25.92;742.8;45.47;
2023-07-15 07:38:40;25.94;742.79;45.43;
2023-07-15 07:39:40;25.93;742.8;45.45;
2023-07-15 07:40:40;25.94;742.83;45.43;
2023-07-15 07:41:40;25.93;742.81;45.45;
2023-07-15 07:42:40;25.94;742.8;45.45;
2023-07-15 07:43:40;25.92;742.82;45.5;
2023-07-15 07:44:40;25.93;742.8;45.49;
2023-07-15 07:45:40;25.95;742.82;45.43;
2023-07-15 07:46:40;25.96;742.83;45.41;
2023-07-15 07:47:40;25.98;742.83;45.36;
2023-07-15 07:48:40;25.99;742.84;45.37;
2023-07-15 07:49:40;25.97;742.85;45.41;
2023-07-15 07:50:40;25.96;742.84;45.46;
2023-07-15 07:51:40;25.95;742.86;45.5;
2023-07-15 07:52:40;25.95;742.86;45.49;
2023-07-15 07:53:40;25.94;742.87;45.52;
2023-07-15 07:54:40;25.95;742.87;45.5;
2023-07-15 07:55:40;25.95;742.89;45.53;
2023-07-15 07:56:40;25.96;742.89;45.5;
2023-07-15 07:57:40;25.95;742.92;45.52;
2023-07-15 07:58:40;25.96;742.94;45.5;
2023-07-15 07:59:40;25.98;742.95;45.48;
2023-07-15 08:00:40;25.97;742.98;45.5;
2023-07-15 08:01:40;26;742.96;45.44;
2023-07-15 08:02:40;25.98;742.96;45.47;
2023-07-15 08:03:40;25.97;742.98;45.5;
2023-07-15 08:04:40;25.99;742.96;45.45;
2023-07-15 08:05:40;26;742.93;45.42;
2023-07-15 08:06:40;25.98;742.96;45.48;
2023-07-15 08:07:40;26;742.96;45.45;
2023-07-15 08:08:40;26;742.97;45.45;
2023-07-15 08:09:40;26;742.96;45.45;
2023-07-15 08:10:40;26;742.94;45.45;
2023-07-15 08:11:40;26.02;742.97;45.39;
2023-07-15 08:12:40;26.03;742.99;45.36;
2023-07-15 08:13:40;26.03;742.97;45.36;
2023-07-15 08:14:40;26.03;742.96;45.37;
2023-07-15 08:15:40;26.05;742.96;45.35;
2023-07-15 08:16:40;26.04;742.94;45.36;
2023-07-15 08:17:40;26.03;742.98;45.39;
2023-07-15 08:18:40;26.05;742.99;45.35;
2023-07-15 08:19:40;26.07;742.97;45.34;
2023-07-15 08:20:40;26.07;742.98;45.32;
2023-07-15 08:21:40;26.07;742.98;45.34;
2023-07-15 08:22:40;26.07;742.98;45.36;
2023-07-15 08:23:40;26.06;742.99;45.36;
2023-07-15 08:24:40;26.04;742.99;45.4;
2023-07-15 08:25:40;26.05;743;45.4;
2023-07-15 08:26:40;26.05;742.99;45.41;
2023-07-15 08:27:40;26.06;742.99;45.38;
2023-07-15 08:28:40;26.07;742.97;45.39;
2023-07-15 08:29:40;26.04;742.99;45.45;
2023-07-15 08:30:40;26.05;742.99;45.46;
2023-07-15 08:31:40;26.06;743;45.46;
2023-07-15 08:32:40;26.06;742.94;45.42;
2023-07-15 08:33:40;26.07;742.98;45.39;
2023-07-15 08:34:40;26.08;743;45.38;
2023-07-15 08:35:40;26.1;743.02;45.35;
2023-07-15 08:36:40;26.08;743;45.38;
2023-07-15 08:37:42;26.06;743;45.43;
2023-07-15 08:38:40;26.09;743.05;45.39;
2023-07-15 08:39:40;26.09;743.05;45.37;
2023-07-15 08:40:40;26.09;743.04;45.37;
2023-07-15 08:41:40;26.1;743.03;45.35;
2023-07-15 08:42:40;26.1;743.05;45.36;
2023-07-15 08:43:40;26.1;743.04;45.34;
2023-07-15 08:44:40;26.1;743.06;45.35;
2023-07-15 08:45:40;26.11;743.07;45.34;
2023-07-15 08:46:40;26.08;743.06;45.39;
2023-07-15 08:47:40;26.07;743.05;45.44;
2023-07-15 08:48:40;26.05;743.08;45.48;
2023-07-15 08:49:40;26.08;743.07;45.42;
2023-07-15 08:50:40;26.09;743.06;45.38;
2023-07-15 08:51:40;26.09;743.1;45.4;
2023-07-15 08:52:40;26.09;743.08;45.38;
2023-07-15 08:53:40;26.09;743.11;45.37;
2023-07-15 08:54:40;26.06;743.1;45.43;
2023-07-15 08:55:40;26.09;743.08;45.37;
2023-07-15 08:56:40;26.11;743.09;45.35;
2023-07-15 08:57:40;26.11;743.12;45.34;
2023-07-15 08:58:40;26.1;743.13;45.36;
2023-07-15 08:59:40;26.1;743.1;45.37;
2023-07-15 09:00:40;26.1;743.09;45.37;
2023-07-15 09:01:40;26.09;743.11;45.39;
2023-07-15 09:02:40;26.1;743.09;45.37;
2023-07-15 09:03:40;26.11;743.11;45.36;
2023-07-15 09:04:40;26.13;743.13;45.32;
2023-07-15 09:05:40;26.12;743.15;45.32;
2023-07-15 09:06:40;26.12;743.14;45.34;
2023-07-15 09:07:40;26.11;743.14;45.38;
2023-07-15 09:08:40;26.11;743.15;45.37;
2023-07-15 09:09:40;26.12;743.15;45.35;
2023-07-15 09:10:40;26.13;743.16;45.34;
2023-07-15 09:11:40;26.13;743.17;45.35;
2023-07-15 09:12:40;26.13;743.17;45.34;
2023-07-15 09:13:40;26.12;743.19;45.37;
2023-07-15 09:14:40;26.12;743.2;45.39;
2023-07-15 09:15:40;26.13;743.21;45.37;
2023-07-15 09:16:40;26.14;743.2;45.35;
2023-07-15 09:17:40;26.13;743.23;45.37;
2023-07-15 09:18:40;26.13;743.2;45.37;
2023-07-15 09:19:40;26.13;743.19;45.39;
2023-07-15 09:20:40;26.13;743.21;45.4;
2023-07-15 09:21:40;26.13;743.24;45.4;
2023-07-15 09:22:40;26.13;743.21;45.39;
2023-07-15 09:23:40;26.09;743.24;45.46;
2023-07-15 09:24:40;26.07;743.23;45.51;
2023-07-15 09:25:40;26.09;743.23;45.46;
2023-07-15 09:26:40;26.09;743.21;45.45;
2023-07-15 09:27:40;26.09;743.23;45.44;
2023-07-15 09:28:40;26.06;743.25;45.5;
2023-07-15 09:29:40;26.07;743.22;45.5;
2023-07-15 09:30:40;26.08;743.23;45.47;
2023-07-15 09:31:40;26.09;743.25;45.46;
2023-07-15 09:32:40;26.11;743.23;45.42;
2023-07-15 09:33:40;26.12;743.26;45.41;
2023-07-15 09:34:40;26.11;743.26;45.43;
2023-07-15 09:35:40;26.13;743.28;45.42;
2023-07-15 09:36:40;26.13;743.31;45.41;
2023-07-15 09:37:40;26.14;743.29;45.39;
2023-07-15 09:38:40;26.1;743.3;45.45;
2023-07-15 09:39:40;26.12;743.29;45.41;
2023-07-15 09:40:40;26.12;743.32;45.41;
2023-07-15 09:41:40;26.1;743.34;45.45;
2023-07-15 09:42:40;26.1;743.32;45.45;
2023-07-15 09:43:40;26.09;743.32;45.49;
2023-07-15 09:44:40;26.09;743.33;45.52;
2023-07-15 09:45:40;26.12;743.34;45.45;
2023-07-15 09:46:40;26.14;743.34;45.41;
2023-07-15 09:47:40;26.15;743.33;45.4;
2023-07-15 09:48:40;26.14;743.34;45.44;
2023-07-15 09:49:40;26.14;743.34;45.41;
2023-07-15 09:50:40;26.13;743.34;45.44;
2023-07-15 09:51:40;26.09;743.35;45.49;
2023-07-15 09:52:40;26.07;743.34;45.55;
2023-07-15 09:53:42;26.11;743.38;45.48;
2023-07-15 09:54:40;26.11;743.33;45.47;
2023-07-15 09:55:40;26.09;743.35;45.52;
2023-07-15 09:56:40;26.1;743.35;45.48;
2023-07-15 09:57:40;26.11;743.35;45.45;
2023-07-15 09:58:40;26.11;743.37;45.45;
2023-07-15 09:59:42;26.1;743.33;45.48;
2023-07-15 10:00:40;26.1;743.35;45.47;
2023-07-15 10:01:40;26.11;743.38;45.43;
2023-07-15 10:02:40;26.12;743.37;45.38;
2023-07-15 10:03:40;26.12;743.37;45.4;
2023-07-15 10:04:40;26.1;743.36;45.47;
2023-07-15 10:05:40;26.13;743.38;45.41;
2023-07-15 10:06:40;26.14;743.4;45.41;
2023-07-15 10:07:40;26.14;743.41;45.45;
2023-07-15 10:08:40;26.14;743.4;45.46;
2023-07-15 10:09:40;26.14;743.43;45.43;
2023-07-15 10:10:40;26.15;743.44;45.39;
2023-07-15 10:11:40;26.15;743.42;45.38;
2023-07-15 10:12:40;26.16;743.43;45.34;
2023-07-15 10:13:40;26.15;743.41;45.35;
2023-07-15 10:14:40;26.15;743.44;45.34;
2023-07-15 10:15:40;26.15;743.45;45.34;
2023-07-15 10:16:40;26.16;743.43;45.3;
2023-07-15 10:17:40;26.17;743.46;45.25;
2023-07-15 10:18:40;26.16;743.41;45.27;
2023-07-15 10:19:40;26.14;743.41;45.3;
2023-07-15 10:20:40;26.13;743.43;45.32;
2023-07-15 10:21:40;26.14;743.44;45.31;
2023-07-15 10:22:40;26.15;743.45;45.33;
2023-07-15 10:23:40;26.14;743.48;45.36;
2023-07-15 10:24:40;26.18;743.48;45.26;
2023-07-15 10:25:40;26.18;743.48;45.24;
2023-07-15 10:26:40;26.18;743.49;45.23;
2023-07-15 10:27:40;26.17;743.5;45.23;
2023-07-15 10:28:40;26.17;743.49;45.2;
2023-07-15 10:29:40;26.16;743.51;45.21;
2023-07-15 10:30:40;26.17;743.49;45.21;
2023-07-15 10:31:42;26.19;743.51;45.17;
2023-07-15 10:32:40;26.18;743.51;45.16;
2023-07-15 10:33:40;26.17;743.56;45.17;
2023-07-15 10:34:42;26.19;743.5;45.12;
2023-07-15 10:35:40;26.17;743.5;45.12;
2023-07-15 10:36:40;26.18;743.53;45.08;
2023-07-15 10:37:40;26.14;743.54;45.16;
2023-07-15 10:38:40;26.15;743.54;45.23;
2023-07-15 10:39:40;26.15;743.49;45.21;
2023-07-15 10:40:40;26.18;743.53;45.17;
2023-07-15 10:41:40;26.17;743.52;45.22;
2023-07-15 10:42:40;26.16;743.53;45.25;
2023-07-15 10:43:40;26.19;743.5;45.2;
2023-07-15 10:44:40;26.19;743.51;45.24;
2023-07-15 10:45:40;26.19;743.51;45.2;
2023-07-15 10:46:40;26.17;743.56;45.23;
2023-07-15 10:47:40;26.17;743.53;45.17;
2023-07-15 10:48:40;26.15;743.56;45.16;
2023-07-15 10:49:40;26.16;743.55;45.16;
2023-07-15 10:50:40;26.17;743.55;45.11;
2023-07-15 10:51:40;26.18;743.57;45.11;
2023-07-15 10:52:40;26.18;743.58;45.12;
2023-07-15 10:53:40;26.18;743.59;45.15;
2023-07-15 10:54:40;26.2;743.6;45.12;
2023-07-15 10:55:40;26.2;743.62;45.1;
2023-07-15 10:56:40;26.2;743.57;45.11;
2023-07-15 10:57:40;26.18;743.6;45.13;
2023-07-15 10:58:40;26.19;743.58;45.12;
2023-07-15 10:59:40;26.2;743.6;45.1;
2023-07-15 11:00:40;26.2;743.64;45.07;
2023-07-15 11:01:40;26.17;743.63;45.14;
2023-07-15 11:02:47;26.19;743.6;45.1;
2023-07-15 11:03:40;26.18;743.63;45.2;
2023-07-15 11:04:40;26.18;743.63;45.2;
2023-07-15 11:05:40;26.19;743.64;45.15;
2023-07-15 11:06:40;26.18;743.66;45.14;
2023-07-15 11:07:40;26.18;743.64;45.1;
2023-07-15 11:08:40;26.2;743.68;45.03;
2023-07-15 11:09:40;26.21;743.69;45.01;
2023-07-15 11:10:40;26.2;743.66;45.01;
2023-07-15 11:11:40;26.21;743.69;44.99;
2023-07-15 11:12:40;26.23;743.68;44.95;
2023-07-15 11:13:40;26.21;743.66;44.98;
2023-07-15 11:14:40;26.23;743.67;44.98;
2023-07-15 11:15:40;26.23;743.65;44.98;
2023-07-15 11:16:40;26.23;743.68;44.94;
2023-07-15 11:17:40;26.24;743.69;44.92;
2023-07-15 11:18:40;26.23;743.68;44.96;
2023-07-15 11:19:40;26.23;743.67;44.96;
2023-07-15 11:20:40;26.23;743.66;44.98;
2023-07-15 11:21:40;26.21;743.68;44.99;
2023-07-15 11:22:40;26.22;743.68;44.97;
2023-07-15 11:23:40;26.23;743.68;44.94;
2023-07-15 11:24:40;26.22;743.68;44.94;
2023-07-15 11:25:40;26.22;743.63;44.96;
2023-07-15 11:26:40;26.22;743.62;44.98;
2023-07-15 11:27:43;26.21;743.67;45.01;
2023-07-15 11:28:40;26.22;743.65;44.97;
2023-07-15 11:29:40;26.23;743.63;44.95;
2023-07-15 11:30:40;26.22;743.64;45;
2023-07-15 11:31:40;26.22;743.64;44.96;
2023-07-15 11:32:40;26.23;743.65;44.95;
